prior,t,fio2qw_pc,fio2pct_ga_pc,expected_value
0.006900902691653085,0.04747027215058668,0.0921121314600289,-0.07176211573158037,[0.79301571 0.20698429]
0.006386728504681532,0.04623372559515308,0.09150590705972818,-0.07238306707417255,[0.79301571 0.20698429]
0.005869076676031379,0.04490139780035102,0.09088555557819679,-0.07298539133347776,[0.79301571 0.20698429]
0.005369451755136635,0.043539459184128465,0.09029442832530891,-0.07347576129079056,[0.79301571 0.20698429]
0.0049258311714656606,0.042100993063886,0.08974053241098194,-0.0738758928039637,[0.79301571 0.20698429]
0.004388640075868105,0.04044234449638,0.08908661911872642,-0.07437285163543544,[0.79301571 0.20698429]
0.003920964803726309,0.03876735533013354,0.08849897087245184,-0.07479705341283804,[0.79301571 0.20698429]
0.0048000513925284625,0.03996532675412952,0.12710653653230494,-0.06395694520356404,[0.79301571 0.20698429]
0.004515271826029293,0.03829142892051837,0.1266366708900688,-0.06421019619385165,[0.79301571 0.20698429]
0.004233381970313655,0.03654287538114918,0.1261985605247312,-0.06442906099040935,[0.79301571 0.20698429]
0.004102768044243527,0.034825140332351574,0.12592916784337052,-0.06455475263738492,[0.79301571 0.20698429]
0.004058303587393194,0.03299057676830898,0.12566976990509393,-0.06469149582929518,[0.79301571 0.20698429]
0.004107702686558038,0.03103776724881192,0.12543174527584627,-0.06487707547184768,[0.79301571 0.20698429]
0.004234781942644419,0.029020948575895072,0.12521445075655738,-0.0650327893209032,[0.79301571 0.20698429]
0.008633313890441339,0.02873182566138692,0.1553757876981981,-0.05153820543048701,[0.79301571 0.20698429]
0.008952043996811801,0.02654120062029045,0.15511192855717862,-0.0516452840909746,[0.79301571 0.20698429]
0.009468803378466747,0.024231910197451734,0.1547767974391651,-0.051766912377830265,[0.79301571 0.20698429]
0.00945761868397132,0.020994960711934105,0.15357510527260787,-0.05272567293290786,[0.79301571 0.20698429]
0.009489179839583988,0.0176485432635826,0.15215432501578297,-0.053746799928467176,[0.79301571 0.20698429]
0.009489738928246498,0.014271175784285649,0.1507434093321959,-0.05476801556191205,[0.79301571 0.20698429]
0.009316879874531331,0.01057137576485451,0.14904073984046176,-0.05606119390102565,[0.79301571 0.20698429]
0.01048196393046916,0.00549406176383141,0.1767502734786697,-0.04775052723120565,[0.79301571 0.20698429]
0.010790211010156201,0.002082492972283366,0.17545236382966925,-0.04876970861221114,[0.79301571 0.20698429]
0.011137724565654712,-0.0011556199783935395,0.17435949226802716,-0.04963391522477026,[0.79301571 0.20698429]
0.011397815112843681,-0.004336642730283121,0.17338155432978788,-0.05049063646755178,[0.79301571 0.20698429]
0.01161526014247932,-0.007448726699289759,0.17254442525853336,-0.051279958829199584,[0.79301571 0.20698429]
0.011697128475229137,-0.010631704840421046,0.1716630471211787,-0.05217405315680654,[0.79301571 0.20698429]
0.011692419511725121,-0.013813090193266346,0.17077388996740253,-0.0531551798265755,[0.79301571 0.20698429]
0.014343943618782523,-0.01616854987957424,0.20205782475433134,-0.041699734909701025,[0.79301571 0.20698429]
0.01445581437194433,-0.019111493119089457,0.2014407041057565,-0.042647149536126305,[0.79301571 0.20698429]
0.014294863873366502,-0.022293702042440917,0.20057621901553888,-0.043823494819241665,[0.79301571 0.20698429]
0.014104317214381793,-0.02540713634646548,0.19967220077395897,-0.04496323913691283,[0.79301571 0.20698429]
0.013863871051059535,-0.028488410014563356,0.19875102107099485,-0.046083187324377495,[0.79301571 0.20698429]
0.01351295604771186,-0.03164727096269063,0.19777258536317907,-0.04730496472431048,[0.79301571 0.20698429]
0.013215467214276595,-0.03472691087933626,0.1969139420728795,-0.04840140728113457,[0.79301571 0.20698429]
0.016477466400525984,-0.034824636782559926,0.22544340294364085,-0.036782071157429846,[0.79301571 0.20698429]
0.016347476876293746,-0.037592970935365635,0.22497162519873776,-0.03759078103340566,[0.79301571 0.20698429]
0.016249425959589166,-0.040378029544046366,0.22449580115178583,-0.03839179914980681,[0.79301571 0.20698429]
0.016065988955891182,-0.04332142052096063,0.22389700868679635,-0.03929264403033425,[0.79301571 0.20698429]
0.015691113583507756,-0.046470262809644794,0.22308352477254356,-0.04026677919436289,[0.79301571 0.20698429]
0.0152691438280503,-0.049774412744594994,0.2221000715977135,-0.041207976983068356,[0.79301571 0.20698429]
0.014612421335980683,-0.053357044573610984,0.22081369704943826,-0.04211173620064923,[0.79301571 0.20698429]
0.007741654831584395,0.043710374495238485,0.06292549312647643,-0.05308686876315291,[0.79301571 0.20698429]
0.007698989701560513,0.04322768795774787,0.06295350350636308,-0.052958126564709884,[0.79301571 0.20698429]
0.007522886514991766,0.042531808132636906,0.06287767323868827,-0.052985191780257096,[0.79301571 0.20698429]
0.00706749315446521,0.04149929795804784,0.06252946185061031,-0.05328232632121652,[0.79301571 0.20698429]
0.0064642440915696165,0.04024849054740174,0.062055372607655826,-0.05367307191631708,[0.79301571 0.20698429]
0.005897038732688915,0.03897040093116957,0.06163739682366168,-0.0539419975444454,[0.79301571 0.20698429]
0.005501670204016386,0.03765415879433561,0.061296231292787925,-0.05412746219516407,[0.79301571 0.20698429]
0.0063038473041122246,0.03859817249577453,0.0750546709547973,-0.04965514239417319,[0.79301571 0.20698429]
0.005808190574558661,0.03700964854629729,0.07460149347931076,-0.04983083647984782,[0.79301571 0.20698429]
0.005344273122216696,0.035316786118429463,0.07416765660953421,-0.04999024241227762,[0.79301571 0.20698429]
0.004865185536502244,0.0333542035182767,0.07365378984228757,-0.05028295859711329,[0.79301571 0.20698429]
0.004481655162565739,0.0312672792139432,0.07315989778831482,-0.050616064509763525,[0.79301571 0.20698429]
0.004148679450073159,0.02906088114650277,0.07267866559182229,-0.05100885576884698,[0.79301571 0.20698429]
0.0037996743494237623,0.0265210523825572,0.07198219499410895,-0.05166145561467138,[0.79301571 0.20698429]
0.005210256367231755,0.02645084076898476,0.10380976256541936,-0.05421256731655055,[0.79301571 0.20698429]
0.005099001453859496,0.023575375160965216,0.10287862652789298,-0.055122159962049944,[0.79301571 0.20698429]
0.005078458763858828,0.02063794844056224,0.1019449539219797,-0.056008768399847364,[0.79301571 0.20698429]
