predicted_probability
0.30996200122853224
0.31070378576368735
0.11758705323224901
0.25456925372404077
0.23873691484933426
0.11731517961027862
0.21950629134712868
0.23771225153535486
0.11729079447450631
0.49259757892554473
0.3339432212830672
0.1613750780850164
0.1612797536976343
0.33882100687825834
0.21763762451310967
0.5793804599721406
0.6066616213390127
0.30986236224041724
0.22532857725958497
0.31019004051839016
0.16196264541179112
0.11729661288837898
0.21741274558574333
0.16100980533618936
0.5815725694433498
0.16100980533618936
0.686915319034931
0.16805138819513166
0.1610196976986396
0.1696783911887338
0.28584592390723157
0.21732504760467017
0.3138359016590911
0.16121973276495308
0.16175227254623648
0.11734274780201602
0.1608081812836536
0.11730261280630244
0.21673395527156286
0.21667910463344714
0.24071245542549005
0.39345984857736843
0.40097506249520853
0.21715991197896792
0.16167689551373884
0.30954959797153625
0.5175501500226286
0.21697242291009247
0.16099090585513331
0.11738334000621665
0.22160727838731628
0.588403680561109
0.21700066428034503
0.36871216157177356
0.39896152416632225
0.48418156811970137
0.11735785091234222
0.23967551612940627
0.1182275919130614
0.1610196976986396
0.23966905083683188
0.23299706461598713
0.28692412028905073
0.2868284967916174
0.3098310852683083
0.11760303657536941
0.3113506540854766
0.45515404571831675
0.16100021099223322
0.11743284574352311
0.11761782468451608
0.16219288629229617
0.3674419228928301
0.4836464609507763
0.11751288735606782
0.11819460116581232
0.2167610999531468
0.2881812945174992
0.21717127545034146
0.5870800444066095
0.16081177302083596
0.2169863283477484
0.47506772774842637
0.16100980533618936
0.6653633604996388
0.11751954135291734
0.5103454988266816
0.2859579780395655
0.1178775406338755
0.2372318914222128
0.2236292745404422
0.16082730510035198
0.23877299452831713
0.22707803516861544
0.5807624062461112
0.1610196976986396
0.16084040204692865
0.16142782388085436
0.4853416551538925
0.2166990348536829
0.36726407165333996
0.23896449625075677
0.42333818492137704
0.23747085656316166
0.3983438935598282
0.49245047763025657
0.1611803200247712
0.2587428313029358
0.6054269780660346
0.11735018386825416
0.11718606345109611
0.1171886002181197
0.2170964754089991
0.11747567651533986
0.3210351711108203
0.32769012055049657
0.4853391614792714
0.32769012055049657
0.3683472709677368
0.11931439142211214
0.49735122726790776
0.21704638701217235
0.21754728512614124
0.1171812197527539
0.37125882175439123
0.11729661288837898
0.1172743749190491
0.11736935554128824
0.6849985561410098
0.242406093446454
0.16083582227738275
0.16117172162466903
0.4905221462010946
0.3667428139648749
0.11742292652542287
0.6683419334105225
0.30937017364680386
0.11875389797170398
0.5752249450440534
0.2857677363025561
0.12338120213435463
0.21697242291009247
0.48398823725309925
0.23704452198200396
0.3196487513288244
0.23741916828248244
0.3301710451661197
0.11732854147970563
0.3965422068677771
0.39448497509552766
0.11750703468954798
0.16119547892006883
0.11728515215299076
0.3674982288668153
0.6651562707552539
0.11775149023692343
0.3982438892530296
0.11752436191169792
0.11730261280630244
0.23977209006200847
0.742056110294549
0.11742865253408175
0.24064209151938093
0.6749464431461694
0.16099090585513331
0.16117172162466903
0.16100021099223322
0.6749070409012651
0.11768505850410113
0.11718360407834554
0.39639379233399186
0.1183524704094775
0.21745834922679105
0.23770736727574915
0.11727968066874635
0.4558904249013883
0.21676842564621757
0.1171664478993836
0.49617903206709474
0.7499771058346889
0.2392760087688029
0.1615334491824699
0.6675188595126422
0.11729661288837898
0.5748742941835137
0.11731517961027862
0.11733553588423538
0.6880529086284353
0.24321374268106868
0.5809399378444454
0.16108583698742726
0.1620002073784194
0.24013944767583967
0.1623738018919668
0.16100021099223322
