prior,t,fio2qw_pc,fio2pct_ga_pc,expected_value
-0.07226565744939939,0.02993802497557335,-0.06542500270387856,-0.02623268256033358,[0.75957042 0.24042958]
-0.07175153281331628,0.027277057068074467,-0.06509455119676352,-0.026615214215451086,[0.75957042 0.24042958]
-0.07123678756860218,0.02460378551579678,-0.06477035460832482,-0.027031200748145412,[0.75957042 0.24042958]
-0.07073368627827929,0.021894346784624496,-0.06444578803645847,-0.027518099148808498,[0.75957042 0.24042958]
-0.0701914449029779,0.019231674625938305,-0.06409255004464275,-0.02805847464540341,[0.75957042 0.24042958]
-0.07206905516563823,0.01521348483755051,-0.0703335104079677,-0.011913916067706504,[0.75957042 0.24042958]
-0.07155641294752138,0.012847586741398801,-0.0698060601315786,-0.012521247304381034,[0.75957042 0.24042958]
-0.0710031483817147,0.010518669729578232,-0.06929495631843421,-0.013156955637718987,[0.75957042 0.24042958]
-0.07040187629129395,0.008204356141743719,-0.06877137234458569,-0.013835282446138436,[0.75957042 0.24042958]
-0.06978008425054068,0.005916310266397171,-0.06822342084292567,-0.014552699882133924,[0.75957042 0.24042958]
-0.06922758397399677,0.0036268267748329397,-0.06768432020144491,-0.015341563797719004,[0.75957042 0.24042958]
-0.0687380362487353,0.0013437739044332567,-0.06715873297569513,-0.016192887462726263,[0.75957042 0.24042958]
-0.06967212291754143,-0.0008595106375927871,-0.06907432034182773,-0.009183555773586649,[0.75957042 0.24042958]
-0.06927169140859822,-0.0026917162231734873,-0.06825680106445123,-0.00976918695802842,[0.75957042 0.24042958]
-0.06885632693151439,-0.004390745784232743,-0.06737448601463698,-0.010287005415246603,[0.75957042 0.24042958]
-0.06841924945538283,-0.00603645185459705,-0.06647074626863345,-0.010794296682779925,[0.75957042 0.24042958]
-0.06794093526795482,-0.0076167871987205685,-0.0655314608240931,-0.011258962097678016,[0.75957042 0.24042958]
-0.06746669213514712,-0.009150449223194268,-0.06458958974538374,-0.011707326708354282,[0.75957042 0.24042958]
-0.06699027857094302,-0.010663592587014223,-0.06367443544142072,-0.012145673965234638,[0.75957042 0.24042958]
-0.06753101757704363,-0.011504518675437845,-0.0642877079094062,-0.007306392917742821,[0.75957042 0.24042958]
-0.06709361626782884,-0.012895518071768846,-0.06343197923109184,-0.007671645144480016,[0.75957042 0.24042958]
-0.06662737059630008,-0.014226733855961909,-0.06257802266019219,-0.007982521948483756,[0.75957042 0.24042958]
-0.06614366506954003,-0.01551605314890857,-0.06174105374772116,-0.008259558506353043,[0.75957042 0.24042958]
-0.06566359468006135,-0.016775417575797178,-0.060928939796686364,-0.008534679501360026,[0.75957042 0.24042958]
-0.06520191309012381,-0.018028751333507648,-0.060144507811141536,-0.008790958703660784,[0.75957042 0.24042958]
-0.06485836818823311,-0.019377160909917222,-0.05947511682456436,-0.009151002405271585,[0.75957042 0.24042958]
-0.0639168714677145,-0.021937464101550615,-0.0553968847026438,-0.01370408787924482,[0.75957042 0.24042958]
-0.06357344113590328,-0.023257305175892924,-0.054722770233987264,-0.014026934378915557,[0.75957042 0.24042958]
-0.06324069938750822,-0.024584564583577228,-0.05407711092699657,-0.014350450895016548,[0.75957042 0.24042958]
-0.06288991021983102,-0.025886949200838342,-0.0534427942323761,-0.014639060299321771,[0.75957042 0.24042958]
-0.06253266714528753,-0.027176033114331286,-0.05280247617563756,-0.01489996834027385,[0.75957042 0.24042958]
-0.062181966747311634,-0.02845713939572173,-0.05217978142516664,-0.015141364902029886,[0.75957042 0.24042958]
-0.061842256342141924,-0.02974091950032174,-0.05159108090768193,-0.01536815114130885,[0.75957042 0.24042958]
0.013292916083390411,0.07213579290570592,-0.053568184698818466,-0.034400496710486006,[0.75957042 0.24042958]
0.013056983303200929,0.06890936264079466,-0.05342150460610602,-0.034692164737812475,[0.75957042 0.24042958]
0.01281681911767,0.06562986036465206,-0.05327999355551578,-0.03497680720949486,[0.75957042 0.24042958]
0.012517523013137499,0.062219279859486235,-0.053206089844952974,-0.03532309392427751,[0.75957042 0.24042958]
0.012193124134945136,0.0587071303230248,-0.05317162057240745,-0.03576751478873539,[0.75957042 0.24042958]
0.011872316194436077,0.05517605939247753,-0.05309465277406154,-0.03620103956001136,[0.75957042 0.24042958]
0.011543708270781088,0.051635944868845984,-0.053003923356410444,-0.03667895636857708,[0.75957042 0.24042958]
0.011621645950320836,0.04907163762730443,-0.04637668632640793,-0.033139704836937844,[0.75957042 0.24042958]
0.011384197557849871,0.04549789616285265,-0.0462480440891439,-0.03365896943882071,[0.75957042 0.24042958]
0.011148538844718052,0.0419494195741076,-0.04609922377519037,-0.034193689407599225,[0.75957042 0.24042958]
0.010940057883697576,0.03840050082613065,-0.04590625556188863,-0.03472847577735989,[0.75957042 0.24042958]
0.010573493163799567,0.03467088695224153,-0.04586250818069905,-0.035449504963883036,[0.75957042 0.24042958]
0.009852395199459798,0.03056453717848569,-0.04612884597098523,-0.03651973873252967,[0.75957042 0.24042958]
0.009169490202798135,0.02652235731312311,-0.04631973070856791,-0.03758453847438344,[0.75957042 0.24042958]
0.006305765629878274,0.025666222196692203,-0.012084680902285745,-0.058260707454958545,[0.75957042 0.24042958]
0.005913799757514595,0.02117943369180299,-0.012658367301691072,-0.059284633563675,[0.75957042 0.24042958]
0.005571366484325772,0.016786396229082113,-0.013161213973554365,-0.06024697082912959,[0.75957042 0.24042958]
0.00524330993860059,0.01249059635003092,-0.013653119057315049,-0.061176589949777364,[0.75957042 0.24042958]
0.004941937299855462,0.00828081929579989,-0.014108478314088633,-0.06210472260137591,[0.75957042 0.24042958]
0.0046463133130726616,0.004145355107145111,-0.014533979555721705,-0.06304706922956906,[0.75957042 0.24042958]
0.004384764875209563,0.0001444970577666329,-0.014878902068342689,-0.0639863176216916,[0.75957042 0.24042958]
0.0036924580553372886,-0.004331742455085667,0.0023501053431558222,-0.05836602529444932,[0.75957042 0.24042958]
0.003422703180097946,-0.008494275161686281,0.0017586733525605644,-0.059393260700147096,[0.75957042 0.24042958]
0.0031722636017858193,-0.012524272543087566,0.0012089761339826924,-0.06045120918125062,[0.75957042 0.24042958]
0.0030836695672436664,-0.016282419942480437,0.0008380727469170619,-0.06143760056780893,[0.75957042 0.24042958]
0.0031619670389793587,-0.019775543651252357,0.0006301826311721454,-0.062387202290116905,[0.75957042 0.24042958]
0.003285896889345197,-0.023101196565238503,0.00048621091425527006,-0.06331830359191488,[0.75957042 0.24042958]
0.0034430196516071696,-0.02627354758890395,0.00039955112731626267,-0.06423712135209228,[0.75957042 0.24042958]
0.004561278987987133,-0.02897938907887338,-0.005074405656260484,-0.05288654762259232,[0.75957042 0.24042958]
0.004623201439617691,-0.03188580192185125,-0.005049276725097247,-0.05391151651583728,[0.75957042 0.24042958]
0.00461229588402706,-0.03466593344128623,-0.004995059925286668,-0.05487638395809956,[0.75957042 0.24042958]
0.004667246914795341,-0.037197725051369056,-0.004768896126485548,-0.05567811125312811,[0.75957042 0.24042958]
0.004944003195709303,-0.03927310813973704,-0.00420038476556276,-0.05608986044034986,[0.75957042 0.24042958]
0.005122162602039652,-0.04124854213122158,-0.0036150179114227284,-0.05644456743408554,[0.75957042 0.24042958]
0.005309637148242483,-0.04312859245687218,-0.003026218320253747,-0.05674296709710538,[0.75957042 0.24042958]
0.006017123858035109,-0.044022923952520665,-0.004447854799760688,-0.050031671664685244,[0.75957042 0.24042958]
0.006144020113118199,-0.04580970389696606,-0.003888589791928756,-0.05031468870052054,[0.75957042 0.24042958]
0.006257719850876531,-0.04758027604500629,-0.003350267479652217,-0.050578010486600544,[0.75957042 0.24042958]
0.006359871239039255,-0.04930847298351606,-0.0028102990325054485,-0.05080161132099162,[0.75957042 0.24042958]
0.0063440143117700345,-0.05111073861242211,-0.0023924861583366594,-0.05110354258194028,[0.75957042 0.24042958]
0.006168606658795879,-0.053053680339618485,-0.002160788713897915,-0.05151509131325283,[0.75957042 0.24042958]
0.006055240706428723,-0.05493601419470343,-0.0019375515430332367,-0.051841992452559195,[0.75957042 0.24042958]
0.003017720100050989,0.097096767334086,0.037560395609754486,-0.0796411245414321,[0.75957042 0.24042958]
0.0025774053351531848,0.09223886613240152,0.03637642975149122,-0.08058062874191121,[0.75957042 0.24042958]
0.0019433087183538856,0.08713869025385898,0.03499629828654722,-0.08174463044173244,[0.75957042 0.24042958]
0.001214403049747733,0.0819224610012477,0.0335365196079011,-0.08297895527817789,[0.75957042 0.24042958]
0.0005314863352216954,0.07671664242721994,0.032088361711690785,-0.08412084672641716,[0.75957042 0.24042958]
-0.00013890790176794652,0.07145767289868472,0.030616209962402698,-0.08525497235548771,[0.75957042 0.24042958]
-0.0007472317255593579,0.06622100743915585,0.029147318331664982,-0.08635847869606407,[0.75957042 0.24042958]
-0.0009161523969246459,0.06090702893452749,0.01833657647456897,-0.07229326837054519,[0.75957042 0.24042958]
-0.0015678637251395884,0.055765501611067005,0.016964054165309047,-0.07350277440292707,[0.75957042 0.24042958]
-0.002156652044483889,0.05066767242373316,0.015618144164073968,-0.07467671443208382,[0.75957042 0.24042958]
-0.002720342122582347,0.045600190624741126,0.014314542437732574,-0.07575958833254712,[0.75957042 0.24042958]
-0.0032577594123006605,0.04059571850528256,0.013061901185138215,-0.07678079389968791,[0.75957042 0.24042958]
-0.0037222853137203666,0.03563926834384117,0.011872775557308965,-0.07778414262910792,[0.75957042 0.24042958]
-0.004124258117184067,0.030754508826258745,0.010694703640207859,-0.07876417293719143,[0.75957042 0.24042958]
-0.0030118932123036992,0.025998849034551488,-0.00404195299511265,-0.05394493111296415,[0.75957042 0.24042958]
-0.003288855543472477,0.021488755874869692,-0.004747518805954018,-0.05494021258974624,[0.75957042 0.24042958]
-0.003555138422218257,0.017016113842100333,-0.005418778488172917,-0.05594634025923348,[0.75957042 0.24042958]
-0.0037843757060553717,0.012637764598256622,-0.006062287079424022,-0.05688567497730466,[0.75957042 0.24042958]
-0.00399173968905388,0.008348133907069876,-0.006655102316357137,-0.057801114031300074,[0.75957042 0.24042958]
-0.0041641690133713116,0.00415245001558424,-0.007185891730494397,-0.058717341985122115,[0.75957042 0.24042958]
-0.004360570052074345,2.6784047453834864e-05,-0.007704362758575009,-0.05968588939552959,[0.75957042 0.24042958]
-0.0026702582904373725,-0.0029391263289302873,-0.01654008379684854,-0.0386929947532046,[0.75957042 0.24042958]
-0.0027709110951874786,-0.006640591100108678,-0.016714142476493485,-0.039777750862201686,[0.75957042 0.24042958]
-0.0028504084245250063,-0.010237312504098857,-0.016868318779128803,-0.04089514615896446,[0.75957042 0.24042958]
-0.0029050472314481857,-0.013741206201994708,-0.0169937257215054,-0.042046721978505286,[0.75957042 0.24042958]
-0.002950092507346914,-0.017116175826517314,-0.01709462891209103,-0.0432243434327339,[0.75957042 0.24042958]
-0.0030098005089731054,-0.020372299378865946,-0.017156906416535705,-0.04441316726389433,[0.75957042 0.24042958]
-0.0031080838698443864,-0.023517327572403494,-0.01719451335065399,-0.04559229269160367,[0.75957042 0.24042958]
-0.002954606449975175,-0.026119815340866787,-0.019094287079086156,-0.041018030094834415,[0.75957042 0.24042958]
-0.002864326268218922,-0.028547897249848745,-0.018654784003486254,-0.04170918515053147,[0.75957042 0.24042958]
-0.0027365048251413765,-0.030699705082221,-0.01799734554746006,-0.042180716653179164,[0.75957042 0.24042958]
-0.00266262354389942,-0.03274432555595694,-0.017353755806882667,-0.042596001859621715,[0.75957042 0.24042958]
-0.0025481796658487913,-0.03469839240579052,-0.01671900152381475,-0.04296979880516549,[0.75957042 0.24042958]
-0.0023878873774447707,-0.03657513482484068,-0.01608076779489775,-0.04336257751304874,[0.75957042 0.24042958]
-0.0022190319158913257,-0.038379990982274535,-0.015431836890885758,-0.04373764597877744,[0.75957042 0.24042958]
-0.001628943861064501,-0.03914795031549594,-0.0173390392361554,-0.03489981902468195,[0.75957042 0.24042958]
-0.0014022060828113496,-0.04078856178927284,-0.016598986161337495,-0.035136777243674415,[0.75957042 0.24042958]
-0.0012035987844441478,-0.042411179797461625,-0.015882514843719036,-0.03535095508069304,[0.75957042 0.24042958]
-0.0010173281093526984,-0.04402598849275996,-0.015220464177831553,-0.03554457332211633,[0.75957042 0.24042958]
-0.0008211468855663063,-0.04559913961212232,-0.01459163312438394,-0.035678014755872164,[0.75957042 0.24042958]
-0.0005781786714706694,-0.04709594859041666,-0.01395502949641103,-0.0357310504195712,[0.75957042 0.24042958]
-0.0004491138761381664,-0.04869132360984688,-0.013440604153113966,-0.03585355052734855,[0.75957042 0.24042958]
-0.0763503685480063,0.023092966500170058,-0.12031306180728919,0.036781964797516914,[0.75957042 0.24042958]
-0.0765129206460131,0.02133158936748541,-0.11941680245755595,0.03682342478577083,[0.75957042 0.24042958]
-0.07661998430029299,0.019650658017672625,-0.11845492829544887,0.03690984962417712,[0.75957042 0.24042958]
-0.0766936873181297,0.01800044486705329,-0.11743713966224309,0.03700696873352821,[0.75957042 0.24042958]
-0.07677705579472881,0.0164009550457341,-0.11638037316652707,0.03710793521292374,[0.75957042 0.24042958]
-0.07690466347588817,0.01479722726330574,-0.11532491184249342,0.03717158689325731,[0.75957042 0.24042958]
-0.07713502419895917,0.013283350554356673,-0.11422660801346407,0.037254413373606104,[0.75957042 0.24042958]
-0.07770561216504689,0.01070578307132955,-0.11431012821023005,0.03895844759617567,[0.75957042 0.24042958]
-0.07794493286909017,0.009693504875712048,-0.1128793505970943,0.03935782609486485,[0.75957042 0.24042958]
-0.07811518849447704,0.008823641989121384,-0.11137280429393435,0.039835356213232115,[0.75957042 0.24042958]
-0.07825405443345865,0.008004952375269837,-0.10983659504933749,0.040319807929159374,[0.75957042 0.24042958]
-0.07838845036393273,0.0072186460829928,-0.10830696781024908,0.04078405343868713,[0.75957042 0.24042958]
-0.07845237687789554,0.0064694805749263605,-0.10677873310708011,0.04125386118329613,[0.75957042 0.24042958]
-0.07850332672369738,0.005783413828040443,-0.10526216113574423,0.04173106599577353,[0.75957042 0.24042958]
-0.07246654880403766,0.015298971777615543,-0.0685364990941097,-0.01062549877430291,[0.75957042 0.24042958]
-0.07195802382315195,0.012913629858591203,-0.06803867131881176,-0.011226545944520022,[0.75957042 0.24042958]
-0.07142615861673218,0.010567653732118206,-0.06754939382227268,-0.011848298562041643,[0.75957042 0.24042958]
-0.07084483850367787,0.008240668329641728,-0.06704750564132769,-0.012518062782616496,[0.75957042 0.24042958]
-0.07022293713262273,0.005928741813846872,-0.0665294717191443,-0.01322697499604128,[0.75957042 0.24042958]
-0.06963181439739863,0.0036695980126797752,-0.06597475276511894,-0.013962346194170389,[0.75957042 0.24042958]
-0.06913293983858565,0.0013803412027409668,-0.06546573820001589,-0.014801183804209889,[0.75957042 0.24042958]
-0.06962906582997846,-0.0008632864776748353,-0.0642568374516405,-0.0099900732877794,[0.75957042 0.24042958]
-0.06935494267955396,-0.003032074115712136,-0.06375880366698548,-0.010842964209499345,[0.75957042 0.24042958]
-0.06894728656454122,-0.004860303815449815,-0.06298447179648912,-0.011412288349574307,[0.75957042 0.24042958]
-0.06852960634293054,-0.006585824931204252,-0.06214453201881973,-0.011941879019590068,[0.75957042 0.24042958]
-0.06805282843091923,-0.008230399732728332,-0.06125324116867978,-0.01244287412264744,[0.75957042 0.24042958]
-0.06755859258976597,-0.009823278535087018,-0.06036388817640168,-0.012918464390234446,[0.75957042 0.24042958]
-0.067062860871918,-0.011366267507614861,-0.0594608780682249,-0.013358704386801229,[0.75957042 0.24042958]
-0.06564277203528462,-0.017683489099420635,-0.032001206099598216,-0.017946117015525787,[0.75957042 0.24042958]
-0.06513222907737233,-0.019367405895175414,-0.0313093078059874,-0.01835795815409752,[0.75957042 0.24042958]
-0.06462854759761102,-0.021024281270811913,-0.03062472253905995,-0.018763055541598656,[0.75957042 0.24042958]
-0.06411479834335707,-0.022626847893849535,-0.029944333845619335,-0.019155071150431358,[0.75957042 0.24042958]
-0.06369177839522996,-0.02425356286964994,-0.029361759958645685,-0.019623205058153848,[0.75957042 0.24042958]
-0.06330129025013227,-0.025857592559554603,-0.028804342812728537,-0.020116560477469042,[0.75957042 0.24042958]
-0.062886541231386,-0.027384081475622296,-0.02822125721263671,-0.02055878707246793,[0.75957042 0.24042958]
-0.06362514537416555,-0.02742390460784716,-0.02983967584960931,-0.013101462279165477,[0.75957042 0.24042958]
-0.06319089894395304,-0.028801479444845245,-0.029214775055907055,-0.013429022027657167,[0.75957042 0.24042958]
-0.06275763560320168,-0.030150613621864067,-0.028584078038651935,-0.013726048046641737,[0.75957042 0.24042958]
-0.062335226804838134,-0.031486669537405323,-0.027979558319580627,-0.013996291434384175,[0.75957042 0.24042958]
-0.06192595582709221,-0.03281261066314854,-0.027375831584961836,-0.014259899380229188,[0.75957042 0.24042958]
-0.061511357144497764,-0.03412809309311953,-0.026789448230756577,-0.014519140558507837,[0.75957042 0.24042958]
-0.06109950369350289,-0.03543457374341214,-0.026221297701471524,-0.014763605323721812,[0.75957042 0.24042958]
-0.009209924391621696,0.07883911510249297,-0.007943829669711857,-0.013304224319141564,[0.75957042 0.24042958]
-0.009721199594192396,0.07488826663701928,-0.008712850801914446,-0.013934833309475814,[0.75957042 0.24042958]
-0.010206069780499925,0.07086128421925678,-0.009511071537110952,-0.014624707348630972,[0.75957042 0.24042958]
-0.010462141925868943,0.0670283191969345,-0.010052719818460712,-0.015083467689540601,[0.75957042 0.24042958]
-0.010672482087392564,0.06321339216913414,-0.010545092748662598,-0.015481884622595102,[0.75957042 0.24042958]
-0.010864804779633865,0.059348009279167314,-0.011033238714764136,-0.01587354768618327,[0.75957042 0.24042958]
-0.011010032246324745,0.05549063650553763,-0.011507053191884529,-0.01627549280872867,[0.75957042 0.24042958]
-0.009783744831839336,0.059798274984607255,0.025166767535596064,-0.012832738203920002,[0.75957042 0.24042958]
-0.010147769323178934,0.05515438627598472,0.02394690983752776,-0.013552989455948197,[0.75957042 0.24042958]
-0.010542237605222077,0.05044512602049498,0.022686514546688494,-0.014347699116318405,[0.75957042 0.24042958]
-0.010922610927938073,0.045710456201261795,0.021403890589255264,-0.015191469087070572,[0.75957042 0.24042958]
-0.011261890447485318,0.04099794163232928,0.020147120182881506,-0.016012736173530086,[0.75957042 0.24042958]
