t,prior,fio2_cum_level_qw,fio2_cum_level_pct,resp_supp_agg_cum_day_qw,expected_value
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.2753129193223326,0.008488236834214891,-0.018132743279717794,0.001996105818662898,[0.69939626 0.30060374]
0.00016426792478161238,0.26805761182632054,0.008488236834214891,-0.017375626436429724,0.001996105818662898,[0.69939626 0.30060374]
0.00016426792478161238,0.26805761182632054,0.008488236834214891,-0.017375626436429724,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26831705348226387,0.008488236834214891,-0.017375626436429724,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26831705348226387,0.008488236834214891,-0.017375626436429724,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26831705348226387,0.008488236834214891,-0.017375626436429724,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26831705348226387,0.008488236834214891,-0.017375626436429724,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26831705348226387,0.008488236834214891,-0.017375626436429724,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
-0.00033812928996946055,0.5564199470579156,0.0012002197714456714,-0.006528292726377064,-0.0022698760146587253,[0.69939626 0.30060374]
0.0004172037087240144,0.26937259310592454,0.0034882931526162408,-0.010304032187356985,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26937259310592454,0.0034882931526162408,-0.010304032187356985,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26937259310592454,0.0034882931526162408,-0.010304032187356985,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26937259310592454,0.0034882931526162408,-0.010304032187356985,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26937259310592454,0.0034882931526162408,-0.010304032187356985,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26937259310592454,0.0034882931526162408,-0.010304032187356985,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26937259310592454,0.0034882931526162408,-0.010304032187356985,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26476559176450076,0.0034882931526162408,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26476559176450076,0.0034882931526162408,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26476559176450076,0.0034882931526162408,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26476559176450076,0.0034882931526162408,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26476559176450076,0.0034882931526162408,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26476559176450076,0.0034882931526162408,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.0004172037087240144,0.26476559176450076,0.0034882931526162408,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.00016426792478161238,0.26882492154647564,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.00016426792478161238,0.26882492154647564,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26908436320241896,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26908436320241896,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26908436320241896,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26908436320241896,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-9.51737311617042e-05,0.26908436320241896,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.2812485490179371,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.27607844519789315,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
-0.00033812928996946055,0.26932731876122673,0.008488236834214891,-0.016362314458924797,0.001996105818662898,[0.69939626 0.30060374]
0.0012474014911744017,-0.03255853999950182,-0.004375258239733893,0.011023782622027571,0.00019207011035941794,[0.69939626 0.30060374]
0.0012474014911744017,-0.036428663504632114,-0.004375258239733893,0.010531204020941449,0.00019207011035941794,[0.69939626 0.30060374]
0.001012110595586851,-0.07186578171773188,-0.004375258239733893,0.008369922823830341,-0.00047619613985392897,[0.69939626 0.30060374]
0.0004172037087240144,-0.1595278810339563,-0.004375258239733893,0.002302519165444089,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0004172037087240144,-0.16241097460071527,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.00016426792478161238,-0.16215803881677285,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.00016426792478161238,-0.16215803881677285,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-9.51737311617042e-05,-0.16189859716082952,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-9.51737311617042e-05,-0.16189859716082952,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-9.51737311617042e-05,-0.16189859716082952,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-9.51737311617042e-05,-0.16189859716082952,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-9.51737311617042e-05,-0.16189859716082952,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
-0.00033812928996946055,-0.16165564160202178,-0.004375258239733893,0.0020883762664232496,-0.0013918506329038134,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
0.0025522856460121366,0.03191855477332465,-0.004375258239733893,0.015710708695595457,0.004658135654650867,[0.69939626 0.30060374]
